689;Сальса Пармеджано Двойной Криспи;"Бургер с двойной куриной котлетой криспи, с новым островатым соусом сальса и сырным
787;Солянка;"Суп из копченной говядины, копченной конины, говяжьей ветчины, соленых огурцов и
                                    маслин. Подается со сметаной и лимоном.";2490;https://sc01.chocofood.kz/hermes/food_new/a/a8c10e70-9c63-4a01-a14e-ccb2ec2a2256.jpeg;72;6
788;Крем-суп из чечевицы;Сытный и питательный суп из красной чечевицы.;1350;https://sc01.chocofood.kz/hermes/food_new/1/10bb12f5-33dd-4b8b-8bb0-4dfa5f4261de.jpeg;72;6
789;Суп-лапша с курицей;Куриный бульон с тонкой домашней лапшой;1350;https://sc01.chocofood.kz/hermes/food_new/1/1bf9e598-7101-49e6-8001-b08fc2aebdb8.jpeg;72;6
790;Чучвара;Пельмени в бульоне с поджаркой из мяса, овощей и зелени;1390;https://sc01.chocofood.kz/hermes/food_new/6/6793e81b-3074-47f0-81d6-b3ec2f30ef53.jpeg;72;6
791;Рамен с говядиной;Описание отсутствует;1900;https://sc01.chocofood.kz/hermes/food/ab952950-7c02-471a-83d6-5cfe4253bb26;72;6
792;Рамен с курицей;Описание отсутствует;1900;https://sc01.chocofood.kz/hermes/food/7adb210a-5101-4661-92b5-e372fcfa4511;72;6
793;"Салат ""Rumi""";"Оригинальный салат с куриной грудкой, смесью листьев салата и рукколы, хрустящими
                                    гренками, спелыми томатами и красным луком, заправленный кисло-сладким и миндальным
                                    соусами";2190;https://sc01.chocofood.kz/hermes/food_new/3/368626e8-2684-4664-bb6b-dfef8acb43e9.jpeg;73;6
794;"""Цезарь"" с курицей";"Сытный салат из нежного запеченного куриного филе, листьев айсберга, сыра
                                    ""Пармезан"", перепелиные яйц, помидоров ""Черри"" и крутонов. Заправляется соусом
                                    ""Цезарь""";2390;https://sc01.chocofood.kz/hermes/food_new/1/1993209f-583a-41e7-a41c-6ae1ea57d63e.jpeg;73;6
795;Греческий салат;"Легендарный салат из микса крупнорубленных овощей ,зелени и сыра Фета. Заправляется
                                    оливковым маслом";1990;https://sc01.chocofood.kz/hermes/food_new/8/8eba2406-edbb-42f0-8107-9123f60e7946.jpeg;73;6
796;Свекольный салат;"полезный салат из отварной свеклы, заправленной малсом либо майонезом, сыром Гауда и
                                    грецкими орехами";990;https://sc01.chocofood.kz/hermes/food_new/4/425f070e-6563-422e-a898-d9639333be61.jpeg;73;6
797;Ачичук;Салат из нарезки помидора и репчатого лука, заправленный красным молотым перцем;890;https://sc01.chocofood.kz/hermes/food_new/0/0d70e40a-4d75-4e2c-83b0-557394dc2a59.jpeg;73;6
798;"Ачучук ""Острый""";"Салат из нарезки помидора и репчатого лука, заправленный красным молотым перцем с
                                    добавлением стручкого перца для остроты";890;https://sc01.chocofood.kz/hermes/food_new/e/e0cc9543-94eb-436f-8a1e-01e190eb2721.jpeg;73;6
799;Салат с рукколой и апельсинами;"Пикантный салат с рукколой, кусочками апельсина, помидорами черри с добавлением сыра
                                    пармезан и орехов кешью, заправленный бальзамическим и апельсиновым соусами";1890;https://sc01.chocofood.kz/hermes/food_new/c/ce1f99af-9981-472a-beba-863296c0480f.jpeg;73;6
800;Салат с баклажанами;"Оригинальный салат с хрустящими баклажанами, обжаренными в масле, помидорами черри,
                                    полугорьким перцем, сыром Сулугуни, заправленный соусом свит Чили";2290;https://sc01.chocofood.kz/hermes/food_new/d/d5a8714f-4f49-4238-b130-b61db8e802db.jpeg;73;6
801;Гранатовый с соусом из курта;Описание отсутствует;2290;https://sc01.chocofood.kz/hermes/food/e4828b87-7ee0-4a3b-8645-56e4567eb083;73;6
802;Зимний салат;Описание отсутствует;1990;https://sc01.chocofood.kz/hermes/food/eeccc144-8a64-486d-9895-2d74ae903876;73;6
803;Имбирный;Описание отсутствует;1590;https://sc01.chocofood.kz/hermes/food/8b7849aa-0297-4b75-b1f9-1ed2d0591849;73;6
804;Наггетсы;Описание отсутствует;1690;https://sc01.chocofood.kz/hermes/food_new/2/21365c8a-fb2f-43ca-ab7c-40d4fe0d400a.jpeg;74;6
805;Сырные палочки;160гр;2090;https://sc01.chocofood.kz/hermes/food_new/c/cbbfe925-56ee-480c-851f-0210a16301fb.jpeg;74;6
806;Крылышки BBQ;Описание отсутствует;2890;https://sc01.chocofood.kz/hermes/food/309f9cc6-e50e-4f3e-a6e9-6d66e2dd49a5;74;6
807;Мясная нарезка;Описание отсутствует;3890;https://sc01.chocofood.kz/hermes/food/af16f854-8a3f-4065-b318-a4cffdd74ebc;74;6
808;Овощная нарезка;Описание отсутствует;2290;https://sc01.chocofood.kz/hermes/food/109d24a0-bc64-4d91-9948-7718e1b25d05;74;6
809;Баурсаки 0.5 кг;20 шт;1600;https://sc01.chocofood.kz/hermes/food_new/5/5e46b10c-36fd-4190-a920-4099da00b563.jpeg;75;6
810;Мини-самса с курицей;В порции 2 штуки;790;https://sc01.chocofood.kz/hermes/food_new/3/3aefff3d-9589-4006-8d25-98ca5289dcb6.jpeg;75;6
811;Ассорти из выпечки;"Баурсак - 3 шт. Самса с говядиной - 4 шт. Самса с курицей - 2 шт. Восточные чебуреки
                                    - 3 шт.";1990;https://sc01.chocofood.kz/hermes/food_new/9/9b7829fe-70a7-4f78-b915-9959657d59a7.jpeg;75;6
812;Самсушки;"Мелкорубленное говяжье мясо с доавлением бараньего жира и зиры, запекается в слоеном
                                    тесте, золотистая и сочная корочка покрывается семенами кунжута";990;https://sc01.chocofood.kz/hermes/food_new/b/b6a11d84-ad42-4f5e-8bea-50d0c0a80dc2.jpeg;75;6
813;Баурсаки;Баурсаки румяные, 7 шт;890;https://sc01.chocofood.kz/hermes/food_new/1/11264982-009b-4a44-812e-7582a19720f6.jpeg;75;6
814;"Лепешка ""Руми""";"Свежая лепешка ""Руми""";290;https://sc01.chocofood.kz/hermes/food_new/c/c5ad35b4-4050-4135-8c64-f1ed69a251d9.jpeg;75;6
815;Мини-чебуреки (5 шт);С фаршем NEW;890;https://sc01.chocofood.kz/hermes/food_new/e/ed0ad595-eff4-436f-9b29-184722296b43.jpeg;75;6
816;Фри;Картофель фри;820;https://sc01.chocofood.kz/hermes/food_new/0/034b3506-61be-4bf5-8af5-6636b51331ce.jpeg;76;6
817;Рис;Рассыпчатый рис;390;https://sc01.chocofood.kz/hermes/food_new/9/97d443ba-966a-47c9-a62a-135c32b23cee.jpeg;76;6
818;Горчица;Соус;290;https://sc01.chocofood.kz/hermes/food_new/1/1a9de73d-e4f6-4f09-9d35-2c84abb8bfe7.jpeg;77;6
819;Кетчуп;Соус;290;https://sc01.chocofood.kz/hermes/food_new/a/a0a8677d-9ff8-45b1-90c3-636506cfdb90.jpeg;77;6
820;Лазджан;Соус;290;https://sc01.chocofood.kz/hermes/food_new/f/ff00a38e-52d4-42d0-8673-fbddd1d270b7.jpeg;77;6
821;Майонез;Соус;290;https://sc01.chocofood.kz/hermes/food_new/b/b18dabdd-e465-4646-ada3-c967052153fc.jpeg;77;6
822;Сметана;Соус;290;https://sc01.chocofood.kz/hermes/food_new/2/2b5b0356-5ca8-48ce-bf80-af48567f6145.jpeg;77;6
823;Соус шашлычный;Соус;290;https://sc01.chocofood.kz/hermes/food_new/7/73b77bc7-212a-45df-b170-ddf49a58fcaa.jpeg;77;6
824;Соус сырный;Описание отсутствует;290;https://sc01.chocofood.kz/hermes/food_new/1/11c327ed-b96f-40ba-b68b-a45b03360e08.jpeg;77;6
825;"Соус ""Тар-тар""";Описание отсутствует;190;https://sc01.chocofood.kz/hermes/food_new/f/f76e8fee-19d5-445e-9f03-fafca1921d8f.jpeg;77;6
826;Морс 1L;Морс из смородины;990;https://sc01.chocofood.kz/hermes/food_new/6/6561dda4-aa11-4a3a-8f61-109535ea6f43.jpeg;78;6
827;Компот 1L;1L;890;https://sc01.chocofood.kz/hermes/food_new/b/b53f1169-af0d-4331-a0f9-b4c1ee53633f.jpeg;78;6
828;Piko 1L;1L;1090;https://sc01.chocofood.kz/hermes/food_new/c/cbcef8f8-567e-4338-a424-f0c674385608.jpeg;78;6
829;Лимонад клубничный 1L;Клубника, сок апельсина, сироп клубники, минеральная вода, лед;1590;https://sc01.chocofood.kz/hermes/food_new/5/5064a13d-1824-4ace-aa4f-a2d411c33e08.jpeg;78;6
830;Fanta 1L;Фанта;790;https://sc01.chocofood.kz/hermes/food_new/8/8b2d4eb2-66bf-4bee-b74c-1b2ab3bd0bc9.jpeg;78;6
831;Mirinda 0.25L;0.25L;500;https://sc01.chocofood.kz/hermes/food_new/9/991f293f-d60f-45d6-9d40-d00b67698bfa.jpeg;78;6
832;Seven Up 1L;1L;790;https://sc01.chocofood.kz/hermes/restaurant/b67578ce-23be-46d7-bea2-2acab0bad674;78;6
833;Seven Up 0.25L;0.25L;500;https://sc01.chocofood.kz/hermes/food_new/5/5e2b2e10-e41b-4d59-befb-a2a3236c8931.jpeg;78;6
834;Pepsi 1L;1L;790;https://sc01.chocofood.kz/hermes/restaurant/2e10e281-cff1-411d-981c-5cf9141125d1;78;6
835;Asu 1L;1L;790;https://sc01.chocofood.kz/hermes/restaurant/7dcc9c3f-7a13-4d30-8e28-e823d9685d96;78;6
836;Муравейник;Описание отсутствует;590;https://sc01.chocofood.kz/hermes/food/f9ee7c5d-623e-46bb-9641-1e32acfcceaa;79;6
837;Десерт Тройной шоколад;Описание отсутствует;1890;https://sc01.chocofood.kz/hermes/food/d4dd5d83-ef3d-4034-9b03-c1fa1dd90f47;79;6
838;Десерт чизкейк шоколадный;Описание отсутствует;1890;https://sc01.chocofood.kz/hermes/food/47bc4bea-1257-4a6e-af5a-e690fd45d33b;79;6
839;Пельмени;0,5 кг;1600;https://sc01.chocofood.kz/hermes/food_new/2/24e2d88e-5471-4267-81e6-c2df2170eba1.jpeg;80;6
840;Вареники, 1 кг;Готовятся на пару. Рекомендуемое время 10-15 мин;1700;https://sc01.chocofood.kz/hermes/food_new/5/591f8f12-8746-4b75-a0bd-c0d9b2928849.jpeg;80;6
841;Пельмени;1 кг;3200;https://sc01.chocofood.kz/hermes/food_new/9/97485e79-ef2a-412e-96a8-f482c07216d1.jpeg;80;6
842;Чебуреки с говядиной;1 шт;120;https://sc01.chocofood.kz/hermes/food_new/2/23dd8dda-fa37-4e11-aeda-cdc142ca52d0.jpeg;80;6
843;Манты с тыквой и мясом, 1 шт;1 шт;200;https://sc01.chocofood.kz/hermes/food_new/1/110e5980-2513-43f0-9237-1a422c40abb0.jpeg;80;6
844;Манты с мясом, 1 шт;1 шт;250;https://sc01.chocofood.kz/hermes/food_new/d/ddcfc658-8507-4f5f-ba78-59c00b46f638.jpeg;80;6
845;Самса с курицей, 1 шт;1 шт;160;https://sc01.chocofood.kz/hermes/food_new/6/64cc0e23-2214-4506-bf19-bb4874d6ade0.jpeg;80;6
846;Самса с говядиной, 1 шт;1 штука;180;https://sc01.chocofood.kz/hermes/food_new/3/3f4aa2ad-4c06-4391-a2c9-dbea1a05d670.jpeg;80;6
847;Шеф-повар лагман;Фирменный лагман с красным луком, шампиньонами и мясом говядины;1990;https://sc01.chocofood.kz/hermes/food/8eaea9b8-7f46-4afc-9fee-08df64ccf822;81;7
848;Фри с мясом;Жареные кусочки говяжьего филе с картофелем фри;1990;https://sc01.chocofood.kz/hermes/food/bcf3cfc1-eba2-4530-963f-04ac8bf33e8b;81;7
849;Фри с курицей;Жареные кусочки куриного филе с картофелем фри;1790;https://sc01.chocofood.kz/hermes/food/a5bc8b4f-3ca2-4529-ba98-4033dec481e4;81;7
850;Лагман с черными грибами;Подлив с черными гриьбами, говядиной и полугорьким перцем;1490;https://sc01.chocofood.kz/hermes/food/45e647fa-5319-4dde-9d5a-d55f2441e2b7;81;7
851;Лагман из курицы;Подлив с куриным филе, овощами и специями;1350;https://sc01.chocofood.kz/hermes/food/60cc9142-5a2f-409a-9244-2999d86858ff;81;7
852;Гуйру лагман;Описание отсутствует;1400;https://sc01.chocofood.kz/hermes/food/b95c5cbb-8ed4-41e3-955b-b4b3ccbc018d;81;7
853;Брокколи лагман;Говядина жареная с брокколи, перцем и китайскими специями;1990;https://sc01.chocofood.kz/hermes/food/f57e8e35-e44f-4c01-bd7b-07cc77c2b3ff;81;7
854;Овощной лагман;Лагман из вешенок, брокколи, кабачков, помидор, баклажан;1190;https://sc01.chocofood.kz/hermes/food/2eda76c8-873c-4f77-9a86-5b335ab62bb8;81;7
855;Цомян с черными грибами;Подлив с черными грибами, говядиной и полугорьким перцем;1590;https://sc01.chocofood.kz/hermes/food/06e423cc-3a7c-4166-8a12-60640cc1e29e;82;7
856;Цомян из курицы;Подлив с куриным филе, овощами и специями;1500;https://sc01.chocofood.kz/hermes/food/86fb8fdd-3446-4bce-bd21-6e390620788c;82;7
857;Цомян;Жареный лагман с овощами и говядиной, на соевом соусе с чесноком;1550;https://sc01.chocofood.kz/hermes/food/b3d16d2a-43a9-45e5-b47c-f595c808edfd;82;7
858;Брокколи цомян;Говядина жареная с брокколи, перцем и китайскими специями;2090;https://sc01.chocofood.kz/hermes/food/22301d11-34fb-472e-a52f-3b89cd348a8b;82;7
859;Овощной цомян;Жареный лагман с овощным подливом без мяса со специями;1390;https://sc01.chocofood.kz/hermes/food/5362cc8b-164f-448c-ad02-0b4b5b766b2b;82;7
860;Самса с мясом;Описание отсутствует;300;https://sc01.chocofood.kz/hermes/food/2f127e7f-26cf-46bd-a142-4a6bfa5a52c5;83;7
861;Самса с курицей;Описание отсутствует;300;https://sc01.chocofood.kz/hermes/food/9ba25479-1880-4092-8ba8-79c2e7e7e2f2;83;7
862;Чебуреки;Описание отсутствует;1390;https://sc01.chocofood.kz/hermes/food/d49d82e4-5582-4e10-87ba-a5ee2a185429;83;7
863;Лепешка маленькая;Описание отсутствует;150;https://sc01.chocofood.kz/hermes/food/72238bdc-eebd-4104-a8bd-e3dd1b66437b;83;7
864;Компот 1L;Описание отсутствует;700;https://sc01.chocofood.kz/hermes/food/be42c241-d029-4e97-bd56-2aafebc1c923;84;7
865;Bonaqua 1L;Описание отсутствует;450;https://sc01.chocofood.kz/hermes/food/396e10ff-a7c9-4e44-bc2d-a1aa3bbe01fa;84;7
866;Coca-Cola Classic 0.25L;Описание отсутствует;550;https://sc01.chocofood.kz/hermes/food/d73f3e68-535d-4192-98b4-42f11588b79a;84;7
867;Coca-Cola Classic 0.5L;Описание отсутствует;550;https://sc01.chocofood.kz/hermes/food/6cd62cd7-0c3e-47e9-8fa6-e17979bfa2f0;84;7
868;Fuse tea 0.5L;Описание отсутствует;500;https://sc01.chocofood.kz/hermes/food/b6a12362-8090-4f68-a4a5-4e84c8d48904;84;7
869;Fuse tea 1L;Описание отсутствует;700;https://sc01.chocofood.kz/hermes/food/1c5cb483-0737-4c72-bd2a-2e156434cf74;84;7
870;Каркаде 0.3L;Описание отсутствует;300;https://sc01.chocofood.kz/hermes/food/f7b3cd59-3bd1-4ad4-acda-c5c5f900f252;84;7
871;Компот 0.5L;Описание отсутствует;400;https://sc01.chocofood.kz/hermes/food/d28ae527-25f7-4565-9f8c-3f5eb35b8061;84;7
872;Сок 1L;Описание отсутствует;900;https://sc01.chocofood.kz/hermes/food/aa340b70-c1f9-4e50-b877-44b317b563a1;84;7
873;"Сок ""Piko"" 0.2L";Описание отсутствует;300;https://sc01.chocofood.kz/hermes/food/fe802e79-fea0-43ec-a483-d20995f83c7a;84;7
874;Сет «Новый год без забот»;"Говяжьи рёбрышки с картошкой и с грибами -5 кг/Бешпармак -5 кг/Куырдак -5кг/Сазан
                                    жареный -5кг (на выбор)
                                    ~~~
                                    Оливье - 0,5
                                    Селедка под шубой -05
                                    Винегрет -05
                                    Греческий - 0,5
                                    Гнездо глухаря - 0,5
                                    ~~~
                                    Разносолы -05
                                    Самса -10
                                    Баурсаки -1 кг
                                    Хачапури - 1
                                    ~~~
                                    Сок натуральный абрикосовый -3л
                                    Компот из чернослива -2л
                                    Вино Саперави - 1L
                                    ~~~
                                    Соус: белый чесночный, красный шашлычный, ткемали
                                    К каждому сету новогодние салфетки в подарок";75000;https://sc01.chocofood.kz/hermes/food/d89fc26b-712b-4581-9d91-67b4c839238d;85;8
875;Бешбармак классический из конины;Резаное мясо, баурсаки, лепешки, сорпа;23000;https://sc01.chocofood.kz/hermes/food_new/7/7cd66906-50b7-490a-ab74-6b76f8cf6092.jpeg;86;8
876;Бешбармак классический из говядины;Резаное мясо, баурсаки, лепешки, сорпа;17800;https://sc01.chocofood.kz/hermes/food_new/5/52b38e4f-9330-4468-ada3-b9ebf3d7976c.jpeg;86;8
877;Бешбармак микс;Резаное мясо: конина, баранина, говядина, баурсаки, лепешки, сорпа;23000;https://sc01.chocofood.kz/hermes/food_new/d/d682a0c3-3e81-4205-b286-2ce490a07ac4.jpeg;86;8
878;Бешбармак из баранины;На 10 персон, мясо разделенное по частям, баурсаки, лепешки, сорпа;56000;https://sc01.chocofood.kz/hermes/food_new/e/eaad2def-b033-440e-9925-9620e69ffd8f.jpeg;86;8
879;Манты с мясом;"На 10 персон, салат ""Ачичук"", компот, лепешки";29000;https://sc01.chocofood.kz/hermes/food_new/6/6042391f-a182-44a9-839c-612aba2b1f45.jpeg;88;8
880;Манты с мясом и тыквой;"На 10 персон, салат ""Ачичук"", компот, лепешки";26000;https://sc01.chocofood.kz/hermes/food_new/8/8ce4d959-6ded-402a-8457-03eb1007a137.jpeg;88;8
881;Сазан жареный целиком, 1шт.;Сазан жареный целиком, 1 шт;6500;https://sc01.chocofood.kz/hermes/food_new/0/045ef6bc-3e9a-4146-8860-2e74b7c000af.jpeg;89;8
882;Сазан жареный (резаный) 1шт;1 шт;6500;https://sc01.chocofood.kz/hermes/food_new/1/10c89e44-3b3d-465c-bc46-c0f31c8a7056.jpeg;89;8
883;Сазан жареный с рисом на 4 персоны;1 табак. Сазан жареный с рисом;14900;https://sc01.chocofood.kz/hermes/food_new/9/9624afa4-bc36-4c2d-91e3-80903e84cc63.jpeg;89;8
884;Винегрет;0.5кг;3315;https://sc01.chocofood.kz/hermes/food_new/6/67328b8f-7f5f-41ac-8c47-c00608ec1413.jpeg;90;8
885;Греческий салат;0.5кг;3315;https://sc01.chocofood.kz/hermes/food_new/0/04b7d378-cd72-42f3-81cc-b4bae8e2e197.jpeg;90;8
886;Оливье;0.5кг;3315;https://sc01.chocofood.kz/hermes/food_new/8/8af9cce4-08ef-4ca3-baad-27f6b19002e3.jpeg;90;8
887;Гнездо глухаря;0.5кг;3315;https://sc01.chocofood.kz/hermes/food_new/a/a83290c6-8598-41c0-ac74-ecdb9d1e00ed.jpeg;90;8
888;Малибу;0.5кг;3315;https://sc01.chocofood.kz/hermes/food_new/b/b4798e61-edcc-434a-ac87-be4ed45f6787.jpeg;90;8
889;Цезарь из курицы;0.5кг;5015;https://sc01.chocofood.kz/hermes/food_new/0/0a5c2b7d-3ff8-4a0c-b894-a9cdaf61e402.jpeg;90;8
890;Баклажаны по-кавказки;0.5кг;3315;https://sc01.chocofood.kz/hermes/food_new/3/30337b9b-808c-4873-91df-cbb66caed82a.jpeg;90;8
891;Французский салат;0.5кг;3315;https://sc01.chocofood.kz/hermes/food_new/6/6c27528f-b9bd-40c3-a4ac-17555bb0051d.jpeg;90;8
892;Столичный;0.5кг;3315;https://sc01.chocofood.kz/hermes/food_new/e/e6fa7012-b337-4f94-811a-3b293c52093a.jpeg;90;8
893;Звезда;0.5кг;3315;https://sc01.chocofood.kz/hermes/food_new/e/e3690565-95ce-4985-8a42-814a1ba661d3.jpeg;90;8
894;Селёдка в масле;Селедка;2900;https://sc01.chocofood.kz/hermes/food_new/a/ab703a70-c66f-4427-80fb-f30efad29de1.jpeg;91;8
895;Ассорти соленья;Описание отсутствует;3500;https://sc01.chocofood.kz/hermes/food_new/a/aa1c8a27-732b-4dfe-9659-441c3ab778a8.jpeg;91;8
896;Казы отварные;0.5кг;9500;https://sc01.chocofood.kz/hermes/food_new/c/c1c38223-2e22-47fe-b2a6-6b20410619e5.jpeg;91;8
897;Гусарская закуска;Описание отсутствует;3500;https://sc01.chocofood.kz/hermes/food_new/3/3fed1b2d-5131-40ab-92c7-894491fefb93.jpeg;91;8
898;Рыбное ассорти;Семга м\с, осетрина;6400;https://sc01.chocofood.kz/hermes/food_new/1/126a5f24-bfe2-4b82-975d-4231c90d8167.jpeg;91;8
899;Баурсаки 1 кг;Описание отсутствует;1800;https://sc01.chocofood.kz/hermes/food_new/2/24fcb6ea-61c6-44f6-91ff-f4016cd6bf38.jpeg;92;8
900;Самса с курицей;10шт;3900;https://sc01.chocofood.kz/hermes/food_new/9/9fa628df-6bb9-4b31-bf7b-72dea78b2bb8.jpeg;92;8
901;Самса с мясом;10 штук;3900;https://sc01.chocofood.kz/hermes/food_new/f/f9bea006-2bab-4878-9041-967105ff909e.jpeg;92;8
902;Чебуреки с мясом;10шт;3900;https://sc01.chocofood.kz/hermes/food_new/e/ef95d463-a1c5-4572-8959-670c159256dd.jpeg;92;8
903;Чебуреки с картошкой и грибами;10шт;3900;https://sc01.chocofood.kz/hermes/food_new/a/ac116448-da3b-4737-824a-d849ee0974a0.jpeg;92;8
904;Чебуреки с картошкой и луком;10шт;3900;https://sc01.chocofood.kz/hermes/food_new/0/0afa9946-560c-4fbc-9b3b-f7faea2a37a5.jpeg;92;8
905;Лепешка 1шт;150 гр;200;https://sc01.chocofood.kz/hermes/food/7b7b06dd-ab5a-4dd3-a6a5-c2c47bded32f;92;8
906;Coca-Cola Classic 1L;Кола;750;https://sc01.chocofood.kz/hermes/food/4e61c696-2646-433b-bf9d-95fa5ebfd723;93;8
907;Вода с газом 1L;Описание отсутствует;450;https://sc01.chocofood.kz/hermes/restaurant/2adc8de2-e9de-4801-a3bc-c6a4d4c4e03d;93;8
908;Вода б/г 1L;Описание отсутствует;450;https://sc01.chocofood.kz/hermes/restaurant/e4cbceca-26a5-46ad-8806-8b917f0f8568;93;8
909;Домашний абрикосовый компот 2L;Описание отсутствует;2500;https://sc01.chocofood.kz/hermes/food/9d0ab4fb-1bc0-47a4-a2f3-02291dcc5edf;93;8
910;Домашний абрикосовый компот 3L;Описание отсутствует;2800;https://sc01.chocofood.kz/hermes/food/283e9562-b9e8-4c04-a021-1afbd4d6c8eb;93;8
911;"Компот ""Ассорти"" 2L";(Малина-абрикос);2500;https://sc01.chocofood.kz/hermes/food/90332fec-81dc-47d3-9d68-a409d93cc4e0;93;8
912;Компот 1L;Компот из сухофруктов;1200;https://sc01.chocofood.kz/hermes/restaurant/ca72d101-d228-4bb9-8c93-593e92819ee6;93;8
913;Компот из чернослива 2L;Описание отсутствует;2500;https://sc01.chocofood.kz/hermes/food/261a15c0-0553-452c-a83a-518da9cce378;93;8
914;"Лимонад ""Мохито""";1L;1200;https://sc01.chocofood.kz/hermes/food/87b3d923-3221-4ae0-bbf0-5536df8bdc0d;93;8
915;Морс из шиповника 1L;Морс;1200;https://sc01.chocofood.kz/hermes/food_new/6/68b6e018-5d24-47d6-800d-fad3a0f2c716.jpeg;93;8
916;"Сок ""Абрикосовый"" 3L";Натуральный , собственного приготовления;2800;https://sc01.chocofood.kz/hermes/restaurant/0eefc83f-5a71-4297-bbd2-2c032d83f527;93;8
917;"Сок ""Абрикосовый"" 2L";Описание отсутствует;2200;https://sc01.chocofood.kz/hermes/restaurant/e2c1f227-907a-477a-a5eb-d6584746e781;93;8
918;Сок натуральный виноградный 1L;1 литр;1500;https://sc01.chocofood.kz/hermes/food/2c84f0d9-d141-46ab-a13c-686ba553ac19;93;8
919;Свекольный фреш 0.5L;Описание отсутствует;1600;https://sc01.chocofood.kz/hermes/food_new/e/ef26fafe-4db8-437a-8d83-ece9935252c7.jpeg;93;8
920;Компот из сливы 2L;2л;2500;https://sc01.chocofood.kz/hermes/restaurant/fb1c639b-2647-4c5f-a042-88809e268fab;93;8
921;Тархун 1L;Тархун;1200;https://sc01.chocofood.kz/hermes/food_new/6/6dfeee4c-2f40-4619-b6c7-bc6af91221f9.jpeg;93;8
922;Соленые огурцы, 3кг;Описание отсутствует;3200;https://sc01.chocofood.kz/hermes/food/6e982d81-9b7c-437e-8cba-fcc19b54a7d2;94;8
923;Томатный соус 2L;(В собственном соку);2300;https://sc01.chocofood.kz/hermes/food/78d1ed5b-c61e-4aa0-bf2a-45e124be7dd2;94;8
924;Томатный соус 3L;Описание отсутствует;3300;https://sc01.chocofood.kz/hermes/food/5da0fb4b-ec05-41eb-afec-7b7cfd70e959;94;8
